avg_roundtrp_lat(ms),rps,timestamp,avg_exec_lat(ns),hits,misses,miss_diff,hits_diff,avg_exec_lat(ms)
15.408162050158536,258,1645310434503231.0,786.7876447876448,44222.51351351351,84.0,0.0,1.0,0.7867876447876447
15.254152506892371,234,1645310435525461.8,760.9471544715448,44475.29674796748,84.0,0.0,1.0,0.7609471544715448
15.450903719478152,234,1645310436505839.0,741.0226244343892,44708.642533936654,84.0,0.0,1.0,0.7410226244343888
13.623039532128033,238,1645310437495105.2,738.1255230125523,44938.535564853555,84.0,0.0,1.0,0.7381255230125524
14.092222710723735,217,1645310438507712.5,719.2626728110599,45166.46082949309,84.0,0.0,1.0,0.7192626728110595
14.816010650684577,213,1645310439489265.8,722.3084112149533,45382.06074766355,84.0,0.0,1.0,0.7223084112149534
13.24661685221268,221,1645310440493258.2,718.6438356164383,45598.52511415525,84.0,0.0,1.0,0.7186438356164374
15.289230137586411,205,1645310441500439.8,720.3414634146342,45810.66829268292,84.0,0.0,1.0,0.7203414634146337
13.670555366221908,199,1645310442493130.8,721.1194029850747,46013.6368159204,84.0,0.0,1.0,0.7211194029850743
14.006824903466766,202,1645310443488730.2,745.75,46216.05392156863,84.0,0.0,1.0,0.7457499999999998
14.55734543638622,205,1645310444502044.0,725.019801980198,46419.16336633663,84.0,0.0,1.0,0.7250198019801973
15.895322339453232,191,1645310445502591.8,708.1894736842105,46615.015789473684,84.0,0.0,1.0,0.7081894736842103
13.86101400742355,195,1645310446492745.8,703.5252525252525,46808.868686868685,84.0,0.0,1.0,0.703525252525252
14.138799134655786,201,1645310447504416.2,744.1464646464647,47006.92929292929,84.0,0.0,1.0,0.7441464646464645
12.40214167355976,188,1645310448501425.2,725.7872340425532,47199.87765957447,84.0,0.0,1.0,0.7257872340425525
16.32906072121596,193,1645310449502932.5,726.0816326530612,47392.13265306123,84.0,0.0,1.0,0.7260816326530606
18.925395320096786,179,1645310450493816.2,941.2625698324023,47579.28491620112,84.50279329608938,0.00558659217877095,0.994413407821229,0.941262569832402
17.809069167706184,200,1645310451490596.5,727.8121827411168,47766.812182741116,85.0,0.0,1.0,0.7278121827411166
13.290057455869539,189,1645310452509535.2,729.2565445026178,47960.44502617801,85.0,0.0,1.0,0.7292565445026175
11.793137534603131,194,1645310453499181.8,710.4739583333334,48151.890625,85.0,0.0,1.0,0.7104739583333327
